player,role,amount,team,year,player_origin,amount_log,amount_scaled,year_scaled,role_encoded,team_encoded,origin_encoded,amount_normalized
Ricky Bhui,Batsman,1000000,Sunrisers Hyderabad,2014,Overseas,13.815511557963774,-1.5545523200128677,-1.319982884325854,19669590.643274855,19513392.85714286,26280014.124293786,0.0
Ricky Bhui,Batsman,2000000,Sunrisers Hyderabad,2018,Overseas,14.508658238524095,-1.0517081776423227,0.030632514193211002,19669590.643274855,19513392.85714286,26280014.124293786,0.162076444851182
Ricky Ponting,Batsman,30000000,Mumbai Indians,2013,Overseas,17.216707972959764,0.9128499518264667,-1.6576367339556204,19669590.643274855,16299065.420560747,26280014.124293786,0.795291730658676
Riley Meredith,Bowler,72000000,Punjab Kings,2021,Overseas,18.09217669086922,1.5479598484410695,1.0435940630825098,18284883.720930234,26921875.0,26280014.124293786,1.0000000000000004
Riley Meredith,Bowler,10000000,Mumbai Indians,2022,Overseas,16.118095750958314,0.11586031591917634,1.381247912712276,18284883.720930234,16299065.420560747,26280014.124293786,0.5384064736044065
Rinku Singh,Batsman,1000000,Kings XI Punjab,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,19669590.643274855,21982142.85714286,14959009.74025974,0.0
Rinku Singh,Batsman,8000000,Kolkata Knight Riders,2018,Indian,15.894952224644102,-0.04601943949464804,0.030632514193211002,19669590.643274855,18454439.25233645,14959009.74025974,0.48622948069530425
Rinku Singh,Batsman,5500000,Kolkata Knight Riders,2022,Indian,15.520258832020865,-0.31784123847265683,1.381247912712276,19669590.643274855,18454439.25233645,14959009.74025974,0.39861602933099727
Ripal Patel,All-Rounder,2000000,Delhi Capitals,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,19833904.10958904,19826086.95652174,14959009.74025974,0.162076444851182
Ripal Patel,All-Rounder,2000000,Delhi Capitals,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,19826086.95652174,14959009.74025974,0.162076444851182
Rishabh Pant,Wicket Keeper,19000000,Delhi Daredevils,2016,Indian,16.759949589762293,0.5814940008987018,-0.6446751850663216,18055555.555555556,20617647.05882353,14959009.74025974,0.6884892644840188
Rishi Dhawan,All-Rounder,30000000,Kings XI Punjab,2014,Indian,17.216707972959764,0.9128499518264667,-1.319982884325854,19833904.10958904,21982142.85714286,14959009.74025974,0.795291730658676
Rishi Dhawan,All-Rounder,5500000,Kolkata Knight Riders,2017,Indian,15.520258832020865,-0.31784123847265683,-0.3070213354365553,19833904.10958904,18454439.25233645,14959009.74025974,0.39861602933099727
Rishi Dhawan,All-Rounder,5500000,Punjab Kings,2022,Indian,15.520258832020865,-0.31784123847265683,1.381247912712276,19833904.10958904,26921875.0,14959009.74025974,0.39861602933099727
Riyan Parag,All-Rounder,2000000,Rajasthan Royals,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,19833904.10958904,17672500.0,14959009.74025974,0.162076444851182
Riyan Parag,All-Rounder,38000000,Rajasthan Royals,2022,Indian,17.453096744006448,1.084338486903787,1.381247912712276,19833904.10958904,17672500.0,14959009.74025974,0.8505658200952948
Robin Uthappa,Batsman,50000000,Kolkata Knight Riders,2014,Indian,17.72753358339242,1.2834290416250018,-1.319982884325854,19669590.643274855,18454439.25233645,14959009.74025974,0.9147365771822611
Robin Uthappa,Batsman,64000000,Kolkata Knight Riders,2018,Indian,17.974393656948944,1.4625139964468499,0.030632514193211002,19669590.643274855,18454439.25233645,14959009.74025974,0.972459140414331
Robin Uthappa,Batsman,30000000,Rajasthan Royals,2020,Indian,17.216707972959764,0.9128499518264667,0.7059402134527436,19669590.643274855,17672500.0,14959009.74025974,0.795291730658676
Robin Uthappa,Batsman,20000000,Chennai Super Kings,2022,Indian,16.811242881518265,0.6187047847425251,1.381247912712276,19669590.643274855,17787650.60240964,14959009.74025974,0.7004830236776747
Romario Shepherd,All-Rounder,72000000,Sunrisers Hyderabad,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,19513392.85714286,26280014.124293786,1.0000000000000004
Ronit More,Bowler,1000000,Chennai Super Kings,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,18284883.720930234,17787650.60240964,14959009.74025974,0.0
Ross Taylor,Batsman,20000000,Delhi Daredevils,2014,Overseas,16.811242881518265,0.6187047847425251,-1.319982884325854,19669590.643274855,20617647.05882353,26280014.124293786,0.7004830236776747
Rovman Powell,All-Rounder,3000000,Kolkata Knight Riders,2017,Overseas,14.914123179965662,-0.7575631193760233,-0.3070213354365553,19833904.10958904,18454439.25233645,26280014.124293786,0.2568851167581414
Rovman Powell,Batsman,28000000,Delhi Capitals,2022,Overseas,17.147715103853763,0.8627989870476326,1.381247912712276,19669590.643274855,19826086.95652174,26280014.124293786,0.7791593314733487
Rudra Pratap Singh,Bowler,30000000,Royal Challengers Bangalore,2013,Indian,17.216707972959764,0.9128499518264667,-1.6576367339556204,18284883.720930234,19848913.04347826,14959009.74025974,0.795291730658676
Rudra Pratap Singh,Bowler,3000000,Rising Pune Supergiant,2016,Indian,14.914123179965662,-0.7575631193760233,-0.6446751850663216,18284883.720930234,11740740.74074074,14959009.74025974,0.2568851167581414
Ruturaj Gaikwad,Batsman,2000000,Chennai Super Kings,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,19669590.643274855,17787650.60240964,14959009.74025974,0.162076444851182
Ryan McLaren,Bowler,3750000,Kolkata Knight Riders,2013,Overseas,15.137266664613225,-0.5956833941893224,-1.6576367339556204,18284883.720930234,18454439.25233645,26280014.124293786,0.309062099924454
Ryan Ten Doeschate,All-Rounder,10000000,Kolkata Knight Riders,2014,Overseas,16.118095750958314,0.11586031591917634,-1.319982884325854,19833904.10958904,18454439.25233645,26280014.124293786,0.5384064736044065
Sachin Baby,Batsman,1000000,Royal Challengers Bangalore,2016,Indian,13.815511557963774,-1.5545523200128677,-0.6446751850663216,19669590.643274855,19848913.04347826,14959009.74025974,0.0
Sachin Baby,Batsman,2000000,Sunrisers Hyderabad,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19669590.643274855,19513392.85714286,14959009.74025974,0.162076444851182
Sachin Baby,Batsman,2000000,Royal Challengers Bangalore,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,19669590.643274855,19848913.04347826,14959009.74025974,0.162076444851182
Sachin Rana,Bowler,2000000,Royal Challengers Bangalore,2014,Indian,14.508658238524095,-1.0517081776423227,-1.319982884325854,18284883.720930234,19848913.04347826,14959009.74025974,0.162076444851182
Sachithra Senanayaka,All-Rounder,46875000,Kolkata Knight Riders,2013,Overseas,17.66299506358818,1.2366094902212583,-1.6576367339556204,19833904.10958904,18454439.25233645,26280014.124293786,0.8996457253623071
Sagar Trivedi,All-Rounder,1000000,Rajasthan Royals,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,19833904.10958904,17672500.0,14959009.74025974,0.0
Sam Billings,Wicket Keeper,3000000,Delhi Daredevils,2016,Overseas,14.914123179965662,-0.7575631193760233,-0.6446751850663216,18055555.555555556,20617647.05882353,26280014.124293786,0.2568851167581414
Sam Billings,Wicket Keeper,10000000,Chennai Super Kings,2018,Overseas,16.118095750958314,0.11586031591917634,0.030632514193211002,18055555.555555556,17787650.60240964,26280014.124293786,0.5384064736044065
Sam Billings,Wicket Keeper,20000000,Delhi Capitals,2021,Overseas,16.811242881518265,0.6187047847425251,1.0435940630825098,18055555.555555556,19826086.95652174,26280014.124293786,0.7004830236776747
Sam Billings,Wicket Keeper,20000000,Kolkata Knight Riders,2022,Overseas,16.811242881518265,0.6187047847425251,1.381247912712276,18055555.555555556,18454439.25233645,26280014.124293786,0.7004830236776747
Sam Curran,All-Rounder,72000000,Kings XI Punjab,2019,Overseas,18.09217669086922,1.5479598484410695,0.3682863638229773,19833904.10958904,21982142.85714286,26280014.124293786,1.0000000000000004
Sam Curran,All-Rounder,55000000,Chennai Super Kings,2020,Overseas,17.822843761378564,1.352571931654979,0.7059402134527436,19833904.10958904,17787650.60240964,26280014.124293786,0.9370226751170301
Samuel Badree,Bowler,3000000,Chennai Super Kings,2014,Overseas,14.914123179965662,-0.7575631193760233,-1.319982884325854,18284883.720930234,17787650.60240964,26280014.124293786,0.2568851167581414
Samuel Badree,Bowler,5000000,Royal Challengers Bangalore,2016,Overseas,15.424948670398354,-0.386984116631616,-0.6446751850663216,18284883.720930234,19848913.04347826,26280014.124293786,0.3763299352224885
Sandeep Bavanaka,All-Rounder,2000000,Sunrisers Hyderabad,2020,Overseas,14.508658238524095,-1.0517081776423227,0.7059402134527436,19833904.10958904,19513392.85714286,26280014.124293786,0.162076444851182
Sandeep Lamichhane,Bowler,2000000,Delhi Daredevils,2018,Overseas,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,20617647.05882353,26280014.124293786,0.162076444851182
Sandeep Sharma,Bowler,8500000,Kings XI Punjab,2014,Indian,15.955576839107596,-0.0020392357060393,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.5004051555680076
Sandeep Sharma,Bowler,30000000,Sunrisers Hyderabad,2018,Indian,17.216707972959764,0.9128499518264667,0.030632514193211002,18284883.720930234,19513392.85714286,14959009.74025974,0.795291730658676
Sandeep Sharma,Bowler,5000000,Punjab Kings,2022,Indian,15.424948670398354,-0.386984116631616,1.381247912712276,18284883.720930234,26921875.0,14959009.74025974,0.3763299352224885
Sandeep Warrier,Bowler,1000000,Royal Challengers Bangalore,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,18284883.720930234,19848913.04347826,14959009.74025974,0.0
Sanjay Yadav,All-Rounder,2000000,Sunrisers Hyderabad,2020,Indian,14.508658238524095,-1.0517081776423227,0.7059402134527436,19833904.10958904,19513392.85714286,14959009.74025974,0.162076444851182
Sanjay Yadav,All-Rounder,5000000,Mumbai Indians,2022,Indian,15.424948670398354,-0.386984116631616,1.381247912712276,19833904.10958904,16299065.420560747,14959009.74025974,0.3763299352224885
Sanju Samson,Wicket Keeper,42000000,Delhi Daredevils,2016,Indian,17.553180200057167,1.156944157586104,-0.6446751850663216,18055555.555555556,20617647.05882353,14959009.74025974,0.8739680395678131
Sanju Samson,Wicket Keeper,72000000,Rajasthan Royals,2018,Indian,18.09217669086922,1.5479598484410695,0.030632514193211002,18055555.555555556,17672500.0,14959009.74025974,1.0000000000000004
Sarabjit Ladda,Bowler,1000000,Gujarat Lions,2016,Indian,13.815511557963774,-1.5545523200128677,-0.6446751850663216,18284883.720930234,6833333.333333333,14959009.74025974,0.0
Sarfaraz Khan,All-Rounder,2000000,Delhi Capitals,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,19826086.95652174,14959009.74025974,0.162076444851182
Sarfaraz Naushad Khan,Batsman,5000000,Royal Challengers Bangalore,2015,Indian,15.424948670398354,-0.386984116631616,-0.9823290346960878,19669590.643274855,19848913.04347826,14959009.74025974,0.3763299352224885
Sarfaraz Naushad Khan,All-Rounder,2500000,Kings XI Punjab,2019,Indian,14.731801689838349,-0.8898284766373137,0.3682863638229773,19833904.10958904,21982142.85714286,14959009.74025974,0.21425342022326488
Saurabh Dubey,Bowler,2000000,Sunrisers Hyderabad,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,19513392.85714286,14959009.74025974,0.162076444851182
Saurabh Kumar,Bowler,1000000,Rising Pune Supergiant,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,18284883.720930234,11740740.74074074,14959009.74025974,0.0
Saurabh Kumar,All-Rounder,2000000,Punjab Kings,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,19833904.10958904,26921875.0,14959009.74025974,0.162076444851182
Saurabh Tiwary,Batsman,7000000,Delhi Daredevils,2014,Indian,15.76142084987672,-0.1428899454172702,-1.319982884325854,19669590.643274855,20617647.05882353,14959009.74025974,0.4550062329970057
Saurabh Tiwary,Batsman,3000000,Mumbai Indians,2017,Indian,14.914123179965662,-0.7575631193760233,-0.3070213354365553,19669590.643274855,16299065.420560747,14959009.74025974,0.2568851167581414
Saurabh Tiwary,Batsman,8000000,Mumbai Indians,2018,Indian,15.894952224644102,-0.04601943949464804,0.030632514193211002,19669590.643274855,16299065.420560747,14959009.74025974,0.48622948069530425
Saurabh Tiwary,Batsman,5000000,Mumbai Indians,2020,Indian,15.424948670398354,-0.386984116631616,0.7059402134527436,19669590.643274855,16299065.420560747,14959009.74025974,0.3763299352224885
Sayan Ghosh,Bowler,1000000,Kolkata Knight Riders,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,18284883.720930234,18454439.25233645,14959009.74025974,0.0
Sayan Ghosh,Bowler,2000000,Delhi Daredevils,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,18284883.720930234,20617647.05882353,14959009.74025974,0.162076444851182
Sayan Sekhar Mandal,All-Rounder,1000000,Kolkata Knight Riders,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,19833904.10958904,18454439.25233645,14959009.74025974,0.0
Scott Boland,Bowler,5000000,Rising Pune Supergiant,2016,Overseas,15.424948670398354,-0.386984116631616,-0.6446751850663216,18284883.720930234,11740740.74074074,26280014.124293786,0.3763299352224885
Sean Abbott,Bowler,10000000,Royal Challengers Bangalore,2015,Overseas,16.118095750958314,0.11586031591917634,-0.9823290346960878,18284883.720930234,19848913.04347826,26280014.124293786,0.5384064736044065
Sean Abbott,Bowler,24000000,Sunrisers Hyderabad,2022,Overseas,16.993564429978885,0.7509701843217881,1.381247912712276,18284883.720930234,19513392.85714286,26280014.124293786,0.7431147338524569
Shadab Jakati,Bowler,2000000,Royal Challengers Bangalore,2014,Indian,14.508658238524095,-1.0517081776423227,-1.319982884325854,18284883.720930234,19848913.04347826,14959009.74025974,0.162076444851182
Shadab Jakati,All-Rounder,2000000,Gujarat Lions,2016,Indian,14.508658238524095,-1.0517081776423227,-0.6446751850663216,19833904.10958904,6833333.333333333,14959009.74025974,0.162076444851182
Shahbaz Ahamad,Wicket Keeper,2000000,Royal Challengers Bangalore,2020,Indian,14.508658238524095,-1.0517081776423227,0.7059402134527436,18055555.555555556,19848913.04347826,14959009.74025974,0.162076444851182
Shahbaz Ahamad,All-Rounder,24000000,Royal Challengers Bangalore,2022,Indian,16.993564429978885,0.7509701843217881,1.381247912712276,19833904.10958904,19848913.04347826,14959009.74025974,0.7431147338524569
Shahbaz Nadeem,Bowler,8500000,Delhi Daredevils,2014,Indian,15.955576839107596,-0.0020392357060393,-1.319982884325854,18284883.720930234,20617647.05882353,14959009.74025974,0.5004051555680076
Shahbaz Nadeem,Bowler,32000000,Delhi Daredevils,2018,Indian,17.281246492014,0.9596695026861171,0.030632514193211002,18284883.720930234,20617647.05882353,14959009.74025974,0.8103825823032591
Shahbaz Nadeem,Bowler,5000000,Lucknow Super Giants,2022,Indian,15.424948670398354,-0.386984116631616,1.381247912712276,18284883.720930234,29611111.111111112,14959009.74025974,0.3763299352224885
Shahrukh Khan,All-Rounder,52500000,Punjab Kings,2021,Indian,17.77632374660947,1.318823927681678,1.0435940630825098,19833904.10958904,26921875.0,14959009.74025974,0.9261450372091287
Shahrukh Khan,All-Rounder,72000000,Punjab Kings,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,26921875.0,14959009.74025974,1.0000000000000004
Shakib Al Hasan,All-Rounder,28000000,Kolkata Knight Riders,2014,Overseas,17.147715103853763,0.8627989870476326,-1.319982884325854,19833904.10958904,18454439.25233645,26280014.124293786,0.7791593314733487
Shakib Al Hasan,All-Rounder,20000000,Sunrisers Hyderabad,2018,Overseas,16.811242881518265,0.6187047847425251,0.030632514193211002,19833904.10958904,19513392.85714286,26280014.124293786,0.7004830236776747
Shakib Al Hasan,All-Rounder,32000000,Kolkata Knight Riders,2021,Overseas,17.281246492014,0.9596695026861171,1.0435940630825098,19833904.10958904,18454439.25233645,26280014.124293786,0.8103825823032591
Shane Watson,All-Rounder,72000000,Royal Challengers Bangalore,2016,Overseas,18.09217669086922,1.5479598484410695,-0.6446751850663216,19833904.10958904,19848913.04347826,26280014.124293786,1.0000000000000004
Shane Watson,All-Rounder,40000000,Chennai Super Kings,2018,Overseas,17.50439003707821,1.121549271702152,0.030632514193211002,19833904.10958904,17787650.60240964,26280014.124293786,0.8625595795966183
Sharad Lumba,Batsman,2000000,Mumbai Indians,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19669590.643274855,16299065.420560747,14959009.74025974,0.162076444851182
Shardul Thakur,Bowler,2000000,Kings XI Punjab,2014,Indian,14.508658238524095,-1.0517081776423227,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.162076444851182
Shardul Thakur,Bowler,26000000,Chennai Super Kings,2018,Indian,17.073607134447293,0.8090372662400037,0.030632514193211002,18284883.720930234,17787650.60240964,14959009.74025974,0.7618308834645795
Shardul Thakur,Bowler,72000000,Delhi Capitals,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,18284883.720930234,19826086.95652174,14959009.74025974,1.0000000000000004
Shashank Singh,All-Rounder,1000000,Delhi Daredevils,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,19833904.10958904,20617647.05882353,14959009.74025974,0.0
Shashank Singh,All-Rounder,3000000,Rajasthan Royals,2019,Indian,14.914123179965662,-0.7575631193760233,0.3682863638229773,19833904.10958904,17672500.0,14959009.74025974,0.2568851167581414
Shashank Singh,All-Rounder,2000000,Sunrisers Hyderabad,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,19513392.85714286,14959009.74025974,0.162076444851182
Shaun Marsh,Batsman,22000000,Kings XI Punjab,2014,Overseas,16.906553056777135,0.6878476727939987,-1.319982884325854,19669590.643274855,21982142.85714286,26280014.124293786,0.7227691209747333
Sheldon Cottrell,Bowler,72000000,Kings XI Punjab,2020,Overseas,18.09217669086922,1.5479598484410695,0.7059402134527436,18284883.720930234,21982142.85714286,26280014.124293786,1.0000000000000004
Sheldon Jackson,Batsman,1500000,Kolkata Knight Riders,2015,Indian,14.220976332738882,-1.2604073826549629,-0.9823290346960878,19669590.643274855,18454439.25233645,14959009.74025974,0.09480863293583308
Sheldon Jackson,Wicket Keeper,2000000,Kolkata Knight Riders,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18055555.555555556,18454439.25233645,14959009.74025974,0.162076444851182
Sheldon Jackson,Wicket Keeper,6000000,Kolkata Knight Riders,2022,Indian,15.607270193858982,-0.25471873518863,1.381247912712276,18055555.555555556,18454439.25233645,14959009.74025974,0.4189616395515956
Shelley Shaurya,Bowler,1000000,Gujarat Lions,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,18284883.720930234,6833333.333333333,14959009.74025974,0.0
Sherfane Rutherford,All-Rounder,20000000,Delhi Capitals,2019,Overseas,16.811242881518265,0.6187047847425251,0.3682863638229773,19833904.10958904,19826086.95652174,26280014.124293786,0.7004830236776747
Sherfane Rutherford,All-Rounder,10000000,Royal Challengers Bangalore,2022,Overseas,16.118095750958314,0.11586031591917634,1.381247912712276,19833904.10958904,19848913.04347826,26280014.124293786,0.5384064736044065
Shikhar Dhawan,Batsman,52000000,Sunrisers Hyderabad,2018,Indian,17.76675429577647,1.3118817573849262,0.030632514193211002,19669590.643274855,19513392.85714286,14959009.74025974,0.9239074407325254
Shikhar Dhawan,Batsman,72000000,Punjab Kings,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,19669590.643274855,26921875.0,14959009.74025974,1.0000000000000004
Shimron Hetmyer,Batsman,42000000,Royal Challengers Bangalore,2019,Overseas,17.553180200057167,1.156944157586104,0.3682863638229773,19669590.643274855,19848913.04347826,26280014.124293786,0.8739680395678131
Shimron Hetmyer,Batsman,72000000,Delhi Capitals,2020,Overseas,18.09217669086922,1.5479598484410695,0.7059402134527436,19669590.643274855,19826086.95652174,26280014.124293786,1.0000000000000004
Shimron Hetmyer,Batsman,72000000,Rajasthan Royals,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,19669590.643274855,17672500.0,26280014.124293786,1.0000000000000004
Shishir Bhavane,Batsman,1000000,Royal Challengers Bangalore,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,19669590.643274855,19848913.04347826,14959009.74025974,0.0
Shivam Dube,All-Rounder,50000000,Royal Challengers Bangalore,2019,Indian,17.72753358339242,1.2834290416250018,0.3682863638229773,19833904.10958904,19848913.04347826,14959009.74025974,0.9147365771822611
Shivam Dube,All-Rounder,44000000,Rajasthan Royals,2021,Indian,17.599700214609808,1.1906921614023789,1.0435940630825098,19833904.10958904,17672500.0,14959009.74025974,0.8848456774251026
Shivam Dube,All-Rounder,40000000,Chennai Super Kings,2022,Indian,17.50439003707821,1.121549271702152,1.381247912712276,19833904.10958904,17787650.60240964,14959009.74025974,0.8625595795966183
Shivam Mavi,All-Rounder,30000000,Kolkata Knight Riders,2018,Indian,17.216707972959764,0.9128499518264667,0.030632514193211002,19833904.10958904,18454439.25233645,14959009.74025974,0.795291730658676
Shivam Mavi,All-Rounder,72000000,Kolkata Knight Riders,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,18454439.25233645,14959009.74025974,1.0000000000000004
Shivam Sharma,Bowler,1000000,Kings XI Punjab,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.0
Shivil Kaushik,Bowler,1000000,Gujarat Lions,2016,Indian,13.815511557963774,-1.5545523200128677,-0.6446751850663216,18284883.720930234,6833333.333333333,14959009.74025974,0.0
Shreevats Goswami,Wicket Keeper,10000000,Sunrisers Hyderabad,2018,Indian,16.118095750958314,0.11586031591917634,0.030632514193211002,18055555.555555556,19513392.85714286,14959009.74025974,0.5384064736044065
Shreyas Gopal,Bowler,1000000,Mumbai Indians,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,18284883.720930234,16299065.420560747,14959009.74025974,0.0
Shreyas Gopal,All-Rounder,2000000,Rajasthan Royals,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19833904.10958904,17672500.0,14959009.74025974,0.162076444851182
Shreyas Gopal,Bowler,7500000,Sunrisers Hyderabad,2022,Indian,15.830413711839864,-0.09283898582023083,1.381247912712276,18284883.720930234,19513392.85714286,14959009.74025974,0.47113863051213967
Shreyas Iyer,Batsman,26000000,Delhi Daredevils,2015,Indian,17.073607134447293,0.8090372662400037,-0.9823290346960878,19669590.643274855,20617647.05882353,14959009.74025974,0.7618308834645795
Shreyas Iyer,Batsman,72000000,Kolkata Knight Riders,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,19669590.643274855,18454439.25233645,14959009.74025974,1.0000000000000004
Shrikant Mundhe,All-Rounder,2000000,Kolkata Knight Riders,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,19833904.10958904,18454439.25233645,14959009.74025974,0.162076444851182
Shubam Agrawal,All-Rounder,1000000,Gujarat Lions,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,19833904.10958904,6833333.333333333,14959009.74025974,0.0
Shubham Garhwal,All-Rounder,2000000,Rajasthan Royals,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,17672500.0,14959009.74025974,0.162076444851182
Shubham Ranjane,All-Rounder,2000000,Rajasthan Royals,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,19833904.10958904,17672500.0,14959009.74025974,0.162076444851182
Shubman Gill,Batsman,18000000,Kolkata Knight Riders,2018,Indian,16.705882371415992,0.5422708684763853,0.030632514193211002,19669590.643274855,18454439.25233645,14959009.74025974,0.6758468862135536
Siddarth Kaul,Bowler,4500000,Delhi Daredevils,2014,Indian,15.319588176962746,-0.46341802080690286,-1.319982884325854,18284883.720930234,20617647.05882353,14959009.74025974,0.35169380165548425
Siddarth Kaul,Bowler,1000000,Sunrisers Hyderabad,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,18284883.720930234,19513392.85714286,14959009.74025974,0.0
Siddarth Kaul,Bowler,38000000,Sunrisers Hyderabad,2018,Indian,17.453096744006448,1.084338486903787,0.030632514193211002,18284883.720930234,19513392.85714286,14959009.74025974,0.8505658200952948
Siddharth Kaul,Bowler,7500000,Royal Challengers Bangalore,2022,Indian,15.830413711839864,-0.09283898582023083,1.381247912712276,18284883.720930234,19848913.04347826,14959009.74025974,0.47113863051213967
Siddhesh Dinesh Lad,All-Rounder,1000000,Mumbai Indians,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,19833904.10958904,16299065.420560747,14959009.74025974,0.0
Siddhesh Dinesh Lad,Batsman,2000000,Mumbai Indians,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19669590.643274855,16299065.420560747,14959009.74025974,0.162076444851182
Simarjeet Singh,Bowler,2000000,Chennai Super Kings,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,17787650.60240964,14959009.74025974,0.162076444851182
Srikkanth Anirudha,Batsman,2000000,Sunrisers Hyderabad,2014,Indian,14.508658238524095,-1.0517081776423227,-1.319982884325854,19669590.643274855,19513392.85714286,14959009.74025974,0.162076444851182
Steven Smith,All-Rounder,40000000,Rajasthan Royals,2014,Overseas,17.50439003707821,1.121549271702152,-1.319982884325854,19833904.10958904,17672500.0,26280014.124293786,0.8625595795966183
Steven Smith,Batsman,22000000,Delhi Capitals,2021,Overseas,16.906553056777135,0.6878476727939987,1.0435940630825098,19669590.643274855,19826086.95652174,26280014.124293786,0.7227691209747333
Stuart Binny,All-Rounder,20000000,Royal Challengers Bangalore,2016,Indian,16.811242881518265,0.6187047847425251,-0.6446751850663216,19833904.10958904,19848913.04347826,14959009.74025974,0.7004830236776747
Stuart Binny,All-Rounder,5000000,Rajasthan Royals,2018,Indian,15.424948670398354,-0.386984116631616,0.030632514193211002,19833904.10958904,17672500.0,14959009.74025974,0.3763299352224885
Subhranshu Senapati,Batsman,2000000,Chennai Super Kings,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19669590.643274855,17787650.60240964,14959009.74025974,0.162076444851182
Subramaniam Badrinath,Batsman,3000000,Royal Challengers Bangalore,2015,Indian,14.914123179965662,-0.7575631193760233,-0.9823290346960878,19669590.643274855,19848913.04347826,14959009.74025974,0.2568851167581414
Sudeep Tyagi,Bowler,7500000,Sunrisers Hyderabad,2013,Indian,15.830413711839864,-0.09283898582023083,-1.6576367339556204,18284883.720930234,19513392.85714286,14959009.74025974,0.47113863051213967
Sumit Narwal,All-Rounder,1000000,Kolkata Knight Riders,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,19833904.10958904,18454439.25233645,14959009.74025974,0.0
Suryakumar Yadav,Batsman,7000000,Kolkata Knight Riders,2014,Indian,15.76142084987672,-0.1428899454172702,-1.319982884325854,19669590.643274855,18454439.25233645,14959009.74025974,0.4550062329970057
Suryakumar Yadav,Batsman,32000000,Mumbai Indians,2018,Indian,17.281246492014,0.9596695026861171,0.030632514193211002,19669590.643274855,16299065.420560747,14959009.74025974,0.8103825823032591
Sushant Marathe,Wicket Keeper,1000000,Mumbai Indians,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,18055555.555555556,16299065.420560747,14959009.74025974,0.0
Suyash Prabhudesai,All-Rounder,2000000,Royal Challengers Bangalore,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,19833904.10958904,19848913.04347826,14959009.74025974,0.162076444851182
